voivodeship,name,latitude,longitude
mazowieckie,Bronisze,52.21139,20.83944
mazowieckie,Broniszew,51.73389,20.90472
mazowieckie,Bronisławek,51.19194,21.59222
mazowieckie,Bronisławie,52.78306,20.54472
mazowieckie,Bronisławka,51.90722,20.65111
mazowieckie,Bronisławy,52.2025,20.14833
mazowieckie,Bronisławów,51.12639,21.55528
mazowieckie,Broniów,51.27583,20.79556
mazowieckie,Bronoszewice,52.71694,19.715
mazowieckie,Bronowo Kmiece,52.61639,19.71083
mazowieckie,Bronowo-Sady,52.60222,19.71861
mazowieckie,Bronowo-Zalesie,52.61639,19.74111
mazowieckie,Broszków,52.19139,22.10611
mazowieckie,Browarek,51.37333,20.52611
mazowieckie,Browarka,51.2675,21.64861
mazowieckie,Browary,53.39222,21.3275
mazowieckie,Brońki,53.00861,20.71556
mazowieckie,Brudki Nowe,52.83583,21.68528
mazowieckie,Brudki Stare,52.84694,21.6625
mazowieckie,Brudnice,53.07333,19.87167
mazowieckie,Brudnów,51.39972,20.81917
mazowieckie,Brudzeń Duży,52.66833,19.50472
mazowieckie,Brudzeń Mały,52.65028,19.48944
mazowieckie,Brudzyno,52.67111,20.12389
mazowieckie,Brulino-Lipskie,52.77333,22.29389
mazowieckie,Bruliny,52.64806,20.72222
mazowieckie,Brwilno,52.55417,19.59222
mazowieckie,Brwilno Dolne,52.55389,19.56444
mazowieckie,Brwinów,52.14222,20.71694
mazowieckie,Bryski,52.93222,19.68306
mazowieckie,Bryzgów,51.27944,20.65861
mazowieckie,Brzechowo,52.69444,19.92722
mazowieckie,Brzeg,52.62028,21.76778
mazowieckie,Brzegi,51.86778,21.79472
mazowieckie,Brzeska Wola,51.615,21.01778
mazowieckie,Brzeski,51.56306,20.59056
mazowieckie,Brzeski-Kołaki,53.23389,20.925
mazowieckie,Brzezia,52.31583,19.92806
mazowieckie,Brzeziaki,51.79278,21.79556
mazowieckie,Brzezice,53.05194,20.86639
mazowieckie,Brzezienko,52.8875,21.62528
mazowieckie,Brzezina,51.86556,21.46056
mazowieckie,Brzezinka,52.04528,21.29056
mazowieckie,Brzezinki,51.39,20.47
mazowieckie,Brzezinki Nowe,51.30194,21.49333
mazowieckie,Brzezinki Stare,51.31861,21.485
mazowieckie,Brzezinna Góra,52.55722,19.43222
mazowieckie,Brzeziny,51.47417,21.38583
mazowieckie,Brzezinów,52.46972,21.48417
mazowieckie,Brzezówka,51.2825,21.44306
mazowieckie,Brześce,52.03111,21.18222
mazowieckie,Brzeście,52.67306,20.23611
mazowieckie,Brzeście Małe,52.67694,20.22306
mazowieckie,Brzeście Nowe,52.68444,20.22944
mazowieckie,Brzeście-Las,52.6725,20.20417
mazowieckie,Brzeźce,51.67167,21.00194
mazowieckie,Brzeźniak,52.55889,21.63333
mazowieckie,Brzeźniaki,52.57917,21.56083
mazowieckie,Brzeźnica,51.555,21.63444
mazowieckie,Brzeźniczek,52.33389,21.75472
mazowieckie,Brzeźniczka,51.50333,21.49639
mazowieckie,Brzeźnik,52.33,21.74417
mazowieckie,Brzeźno,52.90361,21.60111
mazowieckie,Brzeźno-Kolonia,52.91222,21.64528
mazowieckie,Brzeźno-Wieś,52.92306,21.63056
mazowieckie,Brzostowa,52.69028,21.81583
mazowieckie,Brzostowiec,51.65389,20.65361
mazowieckie,Brzozowa,53.25306,21.62361
mazowieckie,Brzozowica,52.34056,21.67083
mazowieckie,Brzozowiec,52.31472,20.02028
mazowieckie,Brzozowo Małe,52.95083,20.86222
mazowieckie,Brzozowo Wielkie,52.94889,20.84583
mazowieckie,Brzozowo-Czary,53.21306,20.63111
mazowieckie,Brzozowo-Dąbrówka,53.18833,20.6475
mazowieckie,Brzozowo-Maje,53.2275,20.65056
mazowieckie,Brzozowo-Utraty,53.20056,20.66694
mazowieckie,Brzozowo-Łęg,53.18972,20.67333
mazowieckie,Brzozowy Kąt,53.36583,21.23944
mazowieckie,Brzozów,52.26722,22.32111
mazowieckie,Brzozów A,52.31389,20.05361
mazowieckie,Brzozów Nowy,52.30083,20.02056
mazowieckie,Brzozów Stary,52.29944,20.03833
mazowieckie,Brzozów-Kolonia,52.40778,22.18028
mazowieckie,Brzozówek,52.2825,20.02472
mazowieckie,Brzozówka,51.715,21.21361
mazowieckie,Brzuchowo,53.02139,19.77389
mazowieckie,Brzumin,51.94306,21.25944
mazowieckie,Brzuskowola,51.93472,21.82528
mazowieckie,Brzustów,51.47389,21.56889
mazowieckie,Brzustówka,51.4275,21.17194
mazowieckie,Brzuza,52.6075,21.70444
mazowieckie,Brzóza,51.60028,21.34667
mazowieckie,Brzóze,52.22361,21.53972
mazowieckie,Brzóze Duże,52.82139,21.46333
mazowieckie,Brzóze Małe,52.81139,21.46278
mazowieckie,Brzóze pod Dłużką,52.22389,21.56
mazowieckie,Brzózka,52.5875,21.92472
mazowieckie,Brzęczki,53.23611,20.78361
mazowieckie,Bród,51.50444,21.045
mazowieckie,Bródno,52.29222,21.0325
mazowieckie,Bródno-Podgrodzie,52.29861,21.04639
mazowieckie,Bubek,51.49889,21.52111
mazowieckie,Buchnik,52.35639,20.93667
mazowieckie,Buczek,51.63,21.03917
mazowieckie,Buczyn,52.95139,21.78444
mazowieckie,Buczyn Dworski,52.52722,22.20333
mazowieckie,Buczyn Szlachecki,52.52083,22.21056
mazowieckie,Buczynek,52.33056,20.93889
mazowieckie,Buczynów,51.94889,21.17556
mazowieckie,Buda,52.29333,20.74222
mazowieckie,Budel,51.83083,21.53889
mazowieckie,Budki,51.20194,20.78306
mazowieckie,Budki Ciecierowskie,51.17361,21.36889
mazowieckie,Budki Drugie,51.20167,20.78417
mazowieckie,Budki Kiścińskie,52.31222,20.62194
mazowieckie,Budki Kowalewskie,52.73361,19.88944
mazowieckie,Budki Kozerkowskie,52.06611,20.5875
mazowieckie,Budki Kukalskie,51.87056,20.99417
mazowieckie,Budki Moczydłowskie,51.99778,21.18333
mazowieckie,Budki Petrykowskie,51.92194,20.66833
mazowieckie,Budki Piaseckie,52.19722,20.33361
mazowieckie,Budki Pierwsze,51.215,20.79028
mazowieckie,Budki Podkońcarskie,51.175,21.36028
mazowieckie,Budki Płockie,52.83583,19.67667
mazowieckie,Budki Radziwiłłowskie,51.98194,20.28278
mazowieckie,Budki Seredzickie,51.14361,21.22556
mazowieckie,Budki Skaryszewskie,51.28556,21.24833
mazowieckie,Budki Suserskie,52.34667,19.60778
mazowieckie,Budki Szczęśliwickie,52.20556,20.92694
mazowieckie,Budki Trzecie,51.20167,20.77194
mazowieckie,Budki Wierzchowskie,51.5625,21.18694
mazowieckie,Budki Żelazowskie,52.285,20.32722
mazowieckie,Budki Żelechowskie,52.03833,20.73
mazowieckie,Budki Żyrowskie,51.87167,20.98667
mazowieckie,Budkowo,52.74167,20.01
mazowieckie,Budne,53.07833,21.81778
mazowieckie,Budne Szlacheckie,53.08778,21.81556
mazowieckie,Budne-Sowięta,53.15972,21.33333
mazowieckie,Budnik,51.54528,21.75417
mazowieckie,Budy,51.25944,21.4375
mazowieckie,Budy Augustowskie,51.67472,21.18944
mazowieckie,Budy Barcząckie,52.16056,21.63028
mazowieckie,Budy Biejkowskie,51.68694,21.00972
mazowieckie,Budy Bledzewskie,52.82083,19.59472
mazowieckie,Budy Bolewskie,52.96111,20.45417
mazowieckie,Budy Borowickie,52.4725,19.88111
mazowieckie,Budy Boskowolskie,51.71889,21.1325
mazowieckie,Budy Brankowskie,51.67667,21.03056
mazowieckie,Budy Budzkie,52.92944,20.24
mazowieckie,Budy Ciepielińskie,52.57167,21.01806
mazowieckie,Budy Dolne,52.50167,19.70556
mazowieckie,Budy Garlińskie,53.12639,20.55
mazowieckie,Budy Giżyńskie,52.85639,20.36222
mazowieckie,Budy Grzegorzewskie,51.74889,21.15028
mazowieckie,Budy Gutarzewskie,52.7175,20.44583
mazowieckie,Budy Gębarzowskie,51.32972,21.17667
mazowieckie,Budy Iłowskie,52.32806,20.11278
mazowieckie,Budy Janowskie,52.17528,21.65194
mazowieckie,Budy Józefowskie,52.04556,20.57056
mazowieckie,Budy Kaleńskie,52.38833,19.58611
mazowieckie,Budy Kowalewkowskie,52.98583,20.31111
mazowieckie,Budy Kownackie,52.81111,20.54861
mazowieckie,Budy Kozickie,52.43861,19.41667
mazowieckie,Budy Koziebrodzkie,52.84167,19.98611
mazowieckie,Budy Krasińskie,52.82556,21.28694
mazowieckie,Budy Kraszewskie,52.81389,20.07583
mazowieckie,Budy Krępskie,51.75444,21.55694
mazowieckie,Budy Kumińskie,52.23167,21.73556
mazowieckie,Budy Kupientyńskie,52.44611,22.22444
mazowieckie,Budy Leśniewickie,52.37111,19.44
mazowieckie,Budy Lucieńskie,52.50139,19.42806
mazowieckie,Budy Mdzewskie,52.95472,20.31194
mazowieckie,Budy Michałowskie,51.7075,21.05944
mazowieckie,Budy Milewskie,52.84194,19.9625
mazowieckie,Budy Miłobędzkie,52.83583,19.60278
mazowieckie,Budy Mszczonowskie,51.99861,20.51556
mazowieckie,Budy Mławskie,53.10778,20.43444
mazowieckie,Budy Niemianowskie,51.39444,21.37667
mazowieckie,Budy Obrębskie,52.59722,21.03139
mazowieckie,Budy Opożdżewskie,51.78444,21.08167
mazowieckie,Budy Piaseczne,52.84889,19.94333
mazowieckie,Budy Pobyłkowskie,52.55722,20.99472
mazowieckie,Budy Podłęskie,51.73028,21.47083
mazowieckie,Budy Polskie,52.87389,20.35583
mazowieckie,Budy Prywatne,53.13111,21.1575
mazowieckie,Budy Przytockie,52.22583,21.75306
mazowieckie,Budy Radzymińskie,52.73083,20.36139
mazowieckie,Budy Rumockie,52.81722,20.41778
mazowieckie,Budy Rządowe,53.15194,21.12667
mazowieckie,Budy Siennickie,52.55222,20.77778
mazowieckie,Budy Strzegowskie,52.89833,20.31944
mazowieckie,Budy Sułkowskie,52.95222,20.39444
mazowieckie,Budy Uśniackie,51.90694,21.45444
mazowieckie,Budy Wielgoleskie,52.03778,21.69861
mazowieckie,Budy Wolińskie,52.86556,20.3925
mazowieckie,Budy Wolskie,51.93194,20.3625
mazowieckie,Budy Zaklasztorne,51.99528,20.31472
mazowieckie,Budy Zosine,52.0925,20.4975
mazowieckie,Budy Łękawickie,52.11917,21.6625
mazowieckie,Budy Żabowskie,52.86833,19.94972
mazowieckie,Budy-Baraki,52.62889,21.62417
mazowieckie,Budy-Bielany,52.68222,20.90917
mazowieckie,Budy-Brzeziny,52.92861,20.04806
mazowieckie,Budy-Czarnia,53.3475,21.19806
mazowieckie,Budy-Grabie,51.35056,21.29528
mazowieckie,Budy-Grudzie,52.85083,21.94639
mazowieckie,Budy-Grzybek,52.07139,20.55028
mazowieckie,Budy-Kałki,51.97417,20.28333
mazowieckie,Budy-Matusy,52.93889,20.18833
mazowieckie,Budy-Przetycz,52.76778,21.53278
mazowieckie,Budy-Strzyże,51.93,20.55639
mazowieckie,Budy-Zasłona,51.91694,20.49694
mazowieckie,Budy-Zbroszki,52.67222,20.95944
mazowieckie,Budy-Zofijki,52.93722,20.21694
mazowieckie,Budykierz,52.67861,21.63056
mazowieckie,Budzeń,51.90778,21.61861
mazowieckie,Budzinka,52.81139,20.48056
mazowieckie,Budziska,51.75944,21.83306
mazowieckie,Budziszewo,52.79167,22.13417
mazowieckie,Budziszewo-Kseksoły,52.79028,22.12694
mazowieckie,Budziszewo-Śledziony,52.7925,22.13917
mazowieckie,Budziszki,52.94306,21.90667
mazowieckie,Budziszyn,51.87639,21.05667
mazowieckie,Budziszynek,51.8625,21.05972
mazowieckie,Budzyno,52.89472,21.09028
mazowieckie,Budzyno-Bolki,52.89083,21.10556
mazowieckie,Budzyno-Lipniki,52.90833,21.13889
mazowieckie,Bugaj,51.61611,20.72778
mazowieckie,Bugaj-Aleksandrów,52.24833,20.78861
mazowieckie,Bugaje,52.12417,22.47889
mazowieckie,Bugzy Płoskie,53.26028,20.77
mazowieckie,Bugzy-Jarki,53.26361,20.77444
mazowieckie,Bugzy-Święchy,53.26083,20.74917
mazowieckie,Bujak,51.24528,21.25417
mazowieckie,Bujały-Gniewosze,52.46028,22.35722
mazowieckie,Bujały-Mikosze,52.45889,22.37639
mazowieckie,Bukowiec,51.27889,21.1475
mazowieckie,Bukownica,51.22806,20.93167
mazowieckie,Buków,52.35278,20.93972
mazowieckie,Bukówno,51.54333,20.84167
mazowieckie,Bulkowo,52.54111,20.12806
mazowieckie,Bulkowo-Kolonia,52.54361,20.11417
mazowieckie,Burakowskie,52.55583,21.6875
mazowieckie,Buraków,52.26944,20.96278
mazowieckie,Burczak,52.65861,21.08
mazowieckie,Burkaty,52.81278,20.71139
mazowieckie,Burlaki,52.60694,21.14194
mazowieckie,Bury Brzeg,52.80833,20.27111
mazowieckie,Buszyce,52.12861,20.43417
mazowieckie,Buszyna,51.61417,21.36306
mazowieckie,Butary,52.44528,20.0375
mazowieckie,Butlerów,52.43194,22.12083
mazowieckie,Bużka,52.35833,22.89889
mazowieckie,Bużyska,52.38722,22.63667
mazowieckie,Bycza Góra,53.38639,21.56194
mazowieckie,Bykowe,52.35778,22.44056
mazowieckie,Bykowizna,52.17444,21.48167
mazowieckie,Bylice,52.69639,20.75028
mazowieckie,Bylino,52.61944,20.08361
mazowieckie,Bystre-Chrzany,53.20306,20.76944
mazowieckie,Bystre-Kurzyny,53.195,20.77056
mazowieckie,Bystrzanów,51.95444,20.7325
mazowieckie,Byszewo,52.82611,20.98806
mazowieckie,Byszewo-Wygoda,52.81917,20.93444
mazowieckie,Bytek Podkański,51.45111,20.83583
mazowieckie,Bzdus,51.8675,21.80389
mazowieckie,Bziny,52.47139,20.205
mazowieckie,Bzurówka,52.2225,20.22806
mazowieckie,Bzów,52.11361,22.47528
mazowieckie,Bór,51.49972,20.87028
mazowieckie,Bądkowo,52.74972,20.62944
mazowieckie,Bądkowo Jeziorne,52.67722,19.48806
mazowieckie,Bądkowo Kościelne,52.67028,19.49278
mazowieckie,Bądkowo-Podlasie,52.69167,19.52694
mazowieckie,Bądkowo-Rochny,52.68556,19.52333
mazowieckie,Bądkowo-Rumunki,52.68222,19.44917
mazowieckie,Bądków,51.75,20.83028
mazowieckie,Bądków Wschodni,51.75556,20.8425
mazowieckie,Bądków Zachodni,51.74417,20.81111
mazowieckie,Bądków Środkowy,51.75833,20.81361
mazowieckie,Bądzyn,53.08861,19.845
mazowieckie,Bądzyn-Ruda,53.07222,19.86056
mazowieckie,Bąki,53.1775,20.48
mazowieckie,Bąki Lesiowskie,51.48194,21.21778
mazowieckie,Bąkowa,51.21194,21.46444
mazowieckie,Bąkowiec,51.49722,21.69222
mazowieckie,Bąków,51.29583,20.93444
mazowieckie,Bąków-Kolonia,51.44167,20.66361
mazowieckie,Bąkówka,52.04417,20.95222
mazowieckie,Bębnowo,52.91611,20.09028
mazowieckie,Bębnówko,52.90694,20.06833
mazowieckie,Będzymin,53.04972,19.82972
mazowieckie,Błaziny Dolne,51.13528,21.23917
mazowieckie,Błaziny Górne,51.13722,21.25083
mazowieckie,Błażejewice,52.64472,20.15111
mazowieckie,Błeszno,51.59306,20.86278
mazowieckie,Błogoszcz,52.19306,22.36889
mazowieckie,Błogosław,51.77194,20.60306
mazowieckie,Błogosławie,52.49972,20.63306
mazowieckie,Błomino Gumowskie,52.65222,20.205
mazowieckie,Błomino-Gule,52.65361,20.19444
mazowieckie,Błomino-Jeże,52.64528,20.19278
mazowieckie,Błonia Wilanowskie,52.16028,21.0775
mazowieckie,Błonie,52.195,20.61778
mazowieckie,Błonie Duże,52.35722,22.285
mazowieckie,Błonie Małe,52.35528,22.31611
mazowieckie,Błonie-Wieś,52.20028,20.5875
mazowieckie,Błota,51.21111,21.16778
mazowieckie,Błotka,51.31972,20.77667
mazowieckie,Błotki,52.50833,21.87417
mazowieckie,Błotko,52.2075,20.39139
mazowieckie,Błońszcze,51.52417,20.4725
mazowieckie,Błędnica,52.72694,22.00583
mazowieckie,Błędnica-Leśniczówka,52.735,21.98611
mazowieckie,Błędostowo,52.57833,20.94722
mazowieckie,Błędowo,52.53472,20.67972
mazowieckie,Błędów,51.27528,21.06
mazowieckie,Błędówko,52.51639,20.65611
mazowieckie,Całowanie,52.01139,21.31361
mazowieckie,Całownia,52.89056,19.55167
mazowieckie,Cebulówka,51.39472,21.40417
mazowieckie,Cechny,52.81167,22.17944
mazowieckie,Cechówka,52.24972,21.30278
mazowieckie,Cecylówka Głowaczowska,51.65611,21.23639
mazowieckie,Cecylówka-Brzózka,51.55028,21.3575
mazowieckie,Cegielnia,51.68194,20.69722
mazowieckie,Cegielnia Anielińska,52.07861,21.43917
mazowieckie,Cegielnia Lewicka,53.12806,20.30944
mazowieckie,Cegielnia Psucka,52.53639,20.78528
mazowieckie,Cegielnia Ratowska,52.97139,20.09139
mazowieckie,Cegielnia-Chylice,52.07444,21.08722
mazowieckie,Cegielnia-Kosewo,52.47111,20.66889
mazowieckie,Cegielnia-Lisica,52.39917,19.45111
mazowieckie,Cegielnia-Obory,52.07278,21.13778
mazowieckie,Cegielnia-Łęczeszyce,51.78944,20.77389
mazowieckie,Cegielnisko,52.28639,20.6275
mazowieckie,Cegielniów,51.80889,21.0775
mazowieckie,Cegłów,52.14694,21.74
mazowieckie,Cekanowo,52.52111,19.83417
mazowieckie,Cekanowo-Kolonia,52.52861,19.81583
mazowieckie,Celbuda,51.88528,21.2775
mazowieckie,Celejów,51.86056,21.35861
mazowieckie,Celestynów,51.3675,21.69278
mazowieckie,Celinowo,52.56139,21.23389
mazowieckie,Celiny,51.23111,21.67361
mazowieckie,Celiny Dolne,51.23333,21.66611
mazowieckie,Celiny Górne,51.22472,21.67056
mazowieckie,Celiny-Zagrody,51.22389,21.6525
mazowieckie,Celinów,51.70611,21.33417
mazowieckie,Celinów-Kolonia,52.16222,21.44167
mazowieckie,Celinówek,52.32861,21.135
mazowieckie,Celowizna,53.12889,21.62333
mazowieckie,Cempkowo,52.58889,20.42444
mazowieckie,Cempory,52.61778,22.42472
mazowieckie,Cendrowice,51.96861,21.13278
mazowieckie,Cendrowo,52.74472,19.52194
mazowieckie,Centralna Kolonia,51.46778,21.43694
mazowieckie,Centrum,52.23306,21.01056
mazowieckie,Ceran,53.455,21.58361
mazowieckie,Ceranów,52.63056,22.2275
mazowieckie,Cerekiew,51.40611,21.05611
mazowieckie,Cesin,52.11889,20.84861
mazowieckie,Cesinek,52.22,20.57194
mazowieckie,Cesinów-Głudna,51.82389,20.73389
mazowieckie,Cesinów-Las,51.84111,20.72917
mazowieckie,Ceteń,51.53056,20.56139
mazowieckie,Cetlin,52.75361,19.81444
mazowieckie,Cezarów,52.23917,21.43083
mazowieckie,Chabaszew,51.95528,21.41889
mazowieckie,Chaberek,53.27917,21.57611
mazowieckie,Chaberki,51.38889,21.06417
mazowieckie,Chabowo-Świniary,52.78222,19.91583
mazowieckie,Chajęty,52.46111,21.25611
mazowieckie,Chamajdówka,51.35389,21.79028
mazowieckie,Chamsk,53.02528,19.93083
mazowieckie,Charciabałda,53.33833,21.27861
mazowieckie,Chartowa,51.59639,21.51
mazowieckie,Charzyny,52.86472,20.17028
mazowieckie,Charzyny-Borzymy,52.86583,20.14889
mazowieckie,Charzyny-Dłużyce,52.86722,20.18194
mazowieckie,Charzyny-Rogale,52.86417,20.16778
mazowieckie,Charzyny-Sadkowięta,52.86139,20.17556
mazowieckie,Chawłowo,52.04861,20.62528
mazowieckie,Chałupki,51.22417,21.80528
mazowieckie,Chałupki Łaziskie,51.34111,20.88806
mazowieckie,Chałupy,51.305,21.535
mazowieckie,Chechnówka,52.55583,20.86917
mazowieckie,Chechły,51.41972,21.75028
mazowieckie,Chemiczna,51.48194,21.45806
mazowieckie,Chełchy,53.01306,21.33389
mazowieckie,Chełchy Dzierskie,52.87639,20.97917
mazowieckie,Chełchy Iłowe,52.88167,20.95528
mazowieckie,Chełchy Kmiece,52.86333,21.00611
mazowieckie,Chełchy-Chabdzyno,52.86556,20.985
mazowieckie,Chełchy-Cibory,52.86944,20.97278
mazowieckie,Chełchy-Jakusy,52.87,20.95056
mazowieckie,Chełchy-Klimki,52.86639,20.96528
mazowieckie,Chełmonie,52.07556,20.62306
mazowieckie,Chełpowo,52.57139,19.68083
mazowieckie,Chełst,52.0925,21.5425
mazowieckie,Chełstowo,52.55222,19.89806
mazowieckie,Chełsty,52.92417,21.43528
mazowieckie,Chinów,51.61583,21.46583
mazowieckie,Chlebczyn,52.32611,22.87361
mazowieckie,Chlebiotki,52.59278,20.73722
mazowieckie,Chlebnia,52.1275,20.60833
mazowieckie,Chlebowo,52.56667,20.005
mazowieckie,Chlewiki,52.90833,19.50222
mazowieckie,Chlewiska,51.24361,20.76278
mazowieckie,Chludowo,52.505,21.78694
mazowieckie,Chmal,51.61528,21.19806
mazowieckie,Chmieleszczyzna,52.78361,19.48361
mazowieckie,Chmielew,51.81444,21.33639
mazowieckie,Chmielewko,53.17694,20.50889
mazowieckie,Chmielewo,52.39833,20.24
mazowieckie,Chmielewo Małe,53.205,20.57139
mazowieckie,Chmielewo Wielkie,53.20806,20.555
mazowieckie,Chmieleń Wielki,53.16472,20.73806
mazowieckie,Chmielnik,52.50111,22.23667
mazowieckie,Chmielniok,51.48944,21.09389
mazowieckie,Chmielonek,53.16083,20.75444
mazowieckie,Chobot,52.24444,21.39917
mazowieckie,Chochół,52.15694,21.54056
mazowieckie,Chociszewo,52.41889,20.38528
mazowieckie,Choczeń,52.79889,19.54722
mazowieckie,Chodaków,52.25722,20.27889
mazowieckie,Chodakówek,52.25972,20.29861
mazowieckie,Chodkowo,52.49417,20.03083
mazowieckie,Chodkowo Wielkie,53.02694,21.04528
mazowieckie,Chodkowo-Biernaty,53.04139,21.03333
mazowieckie,Chodkowo-Działki,52.49722,20.03806
mazowieckie,Chodkowo-Kuchny,53.01444,21.04444
mazowieckie,Chodkowo-Załogi,53.02389,21.03472
mazowieckie,Chodków,51.66889,21.38556
mazowieckie,Chodub,52.93111,21.00389
mazowieckie,Chodubka,53.04444,20.05083
mazowieckie,Chodów,52.21194,22.23417
mazowieckie,Choinek,52.46361,19.41667
mazowieckie,Choinek-Leśniczówka,52.47194,19.43278
mazowieckie,Choiniak,51.665,21.35528
mazowieckie,Choinie,52.32556,22.71333
mazowieckie,Choinki,51.60556,20.46083
mazowieckie,Choiny,51.9625,21.65583
mazowieckie,Choja,52.12722,22.445
mazowieckie,Chojeczno-Cesarze,52.23028,22.03194
mazowieckie,Chojeczno-Sybilaki,52.2275,22.04111
mazowieckie,Chojniak,51.14972,21.58722
mazowieckie,Chojniki,53.11722,21.38056
mazowieckie,Chojniki-Grądy,53.12,21.37444
mazowieckie,Chojnowo,53.00639,21.25556
mazowieckie,Chojnów,52.01944,21.08306
mazowieckie,Chojnówek,53.01972,21.32833
mazowieckie,Chojnówka,53.02417,20.74417
mazowieckie,Cholewki,52.23,20.50222
mazowieckie,Cholewy,52.22028,20.49222
mazowieckie,Chomentów-Puszcz,51.28639,21.18222
mazowieckie,Chomentów-Socha,51.29278,21.18361
mazowieckie,Chomentów-Szczygieł,51.28389,21.16444
mazowieckie,Chomiczówka,52.27694,20.92306
mazowieckie,Chomęc,52.86528,20.04472
mazowieckie,Chomętowo,52.565,19.83778
mazowieckie,Chonowa,51.39444,20.54806
mazowieckie,Chorchosy,52.75,21.57556
mazowieckie,Choromany,53.02639,21.77861
mazowieckie,Choromany-Witnice,52.97444,21.87
mazowieckie,Chorzele,53.26028,20.89694
mazowieckie,Chorzele-Kolonia,53.28278,20.93694
mazowieckie,Chorzewo,52.75333,19.835
mazowieckie,Chorążek,52.35056,19.645
mazowieckie,Chosna,51.9375,21.04056
mazowieckie,Choszczak,52.16861,21.47861
mazowieckie,Choszcze,52.15306,21.89361
mazowieckie,Choszczeniak,52.76972,21.36389
mazowieckie,Choszczewka,52.98222,21.02611
mazowieckie,Choszczowe,52.51111,21.47361
mazowieckie,Choszczówka,52.35556,20.98361
mazowieckie,Choszczówka Dębska,52.20861,21.49528
mazowieckie,Choszczówka Rudzka,52.20167,21.49139
mazowieckie,Choszczówka Stojecka,52.19556,21.51028
mazowieckie,Chotcza Dolna,51.22861,21.78806
mazowieckie,Chotcza Górna,51.23833,21.76667
mazowieckie,Chotcza-Józefów,51.24194,21.77278
mazowieckie,Chotomów,52.41083,20.885
mazowieckie,Chotum,52.88889,20.46389
mazowieckie,Chotycze,52.19694,22.78722
mazowieckie,Chotycze-Kolonia,52.20694,22.78167
mazowieckie,Chotynia,51.79667,21.69556
mazowieckie,Chotynia-Kolonia,51.7825,21.69278
mazowieckie,Chotyze,51.21528,21.55611
mazowieckie,Chrapoń,52.91083,20.04139
mazowieckie,Chrcynno,52.57222,20.86139
mazowieckie,Chrobotek,52.58556,21.50056
mazowieckie,Chroboty,52.02917,20.45833
mazowieckie,Chromakowo,53.02222,19.82861
mazowieckie,Chromin,51.95972,21.81556
mazowieckie,Chrominek,51.96583,21.79333
mazowieckie,Chromna,52.10278,22.38667
mazowieckie,Chronów,51.35583,20.93222
mazowieckie,Chronów-Kolonia,51.33917,20.93361
mazowieckie,Chronówek,51.35722,20.95944
mazowieckie,Chrosna,52.03778,21.45917
mazowieckie,Chrosna-Kolonia,52.035,21.47528
mazowieckie,Chrostowo,53.00222,21.7725
mazowieckie,Chrostowo Wielkie,53.00417,20.71694
mazowieckie,Chrostowo-Zalesie,52.99806,20.70194
mazowieckie,Chrosty,52.72694,22.33
mazowieckie,Chrościce,52.24167,21.785
mazowieckie,Chrościce-Łyczki,52.77472,20.6525
